CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
-6148.719030465964,-6191.835545520252,-6179.117402925182,-6229.252365738436,-125794.72372468993,-147002.1482708631,-125148.91477214274,-146303.81271884593
-6145.858007175685,-6190.002702474917,-6177.84335349123,-6228.604165149232,-125795.10370434567,-147002.86352668566,-125150.23352506562,-146305.51145142454
-6157.033879403339,-6198.22814443447,-6183.967731471984,-6233.253327995936,-125798.32235554724,-147005.25516334237,-125150.81467042145,-146304.8408990909
-6160.833675960741,-6200.642132835643,-6185.375891372668,-6233.8791768406845,-125798.27765205833,-147004.78577670883,-125149.45121400968,-146302.85159383435
-6148.6519752325985,-6191.254400164414,-6177.9998157024165,-6227.844205837751,-125794.20963456747,-147001.52242201834,-125147.88659189781,-146302.47161417862
-6144.2486815749035,-6188.393376874134,-6176.524600568367,-6227.173653504093,-125795.03664911231,-147002.86352668566,-125150.32293204343,-146305.6455618913
-6154.239911346425,-6195.836507777752,-6182.179591915559,-6231.576947161788,-125798.30000380278,-147005.43397729803,-125151.41816752174,-146305.4890996801
-6160.8560277051965,-6200.351560157724,-6185.197077417026,-6233.387438462668,-125799.32818404773,-147005.61279125366,-125150.23352506562,-146303.5444979125
-6151.624757245155,-6193.534278098855,-6179.922065725573,-6229.1853105050695,-125796.55656773527,-147003.62348599714,-125149.67473145423,-146303.8797740793
-6145.030992630839,-6189.242743163436,-6177.351615113213,-6227.8889093266625,-125797.00360262438,-147004.80812845327,-125152.40164427778,-146307.6348671478
-6151.6471089896095,-6193.824850776774,-6180.570266314777,-6230.079380283282,-125798.52352124733,-147005.7469017204,-125152.13342334432,-146306.51727992503
-6160.386641071635,-6200.016283990894,-6184.884152994651,-6233.230976251481,-125800.19990208148,-147006.48450928743,-125151.30640879947,-146304.41621594623
-6154.664594491076,-6195.925914755573,-6181.88901923764,-6231.152264017137,-125799.10466660318,-147005.9480674205,-125151.6416849663,-146305.4890996801
-6144.919233908562,-6188.929818741062,-6177.105745924205,-6227.620688393198,-125797.56239623576,-147005.45632904247,-125152.87103091134,-146308.12660552582
-6152.138847367626,-6194.7859757883525,-6182.067833193283,-6231.956926817528,-125801.63041372663,-147009.14436687762,-125155.91086815725,-146310.60764916035
-6162.644167261621,-6202.184403203059,-6187.231086162458,-6235.734371630475,-125803.93264340553,-147010.48547154493,-125155.32972280143,-146308.6853991372
-6155.5810160137435,-6196.149432200126,-6181.687853537543,-6230.61582215021,-125799.43994277001,-147006.26099184286,-125151.4405192662,-146305.19852700218
-6144.651012975099,-6188.281618151858,-6176.234027890448,-6226.570156403799,-125797.58474798022,-147005.47868078694,-125152.55810648897,-146307.72427412562
-6148.830789188241,-6191.9696559869835,-6179.676196536565,-6229.721752371997,-125800.87045441514,-147008.58557326623,-125155.50853675707,-146310.4958904381
-6160.967786427473,-6200.910353769106,-6186.269961150881,-6234.907357085629,-125804.42438178354,-147011.13367213414,-125156.06733036845,-146309.5347654265
-6159.380812571146,-6199.435138635056,-6184.906504739107,-6233.432141951578,-125803.12798060513,-147009.81491921126,-125154.70387395668,-146308.17130901472
-6147.042649631817,-6190.405033875112,-6178.178629658059,-6228.380647704679,-125800.06579161476,-147007.78091046584,-125154.68152221222,-146309.62417240432
-6146.819132187264,-6190.5614960862995,-6178.513905824889,-6228.984144804972,-125801.29513755979,-147009.18907036653,-125156.38025479083,-146311.41231196074
-6155.849236947208,-6196.328246155768,-6182.023129704372,-6230.973450061495,-125801.89863466009,-147008.69733198851,-125154.03332162302,-146307.61251540334
-6157.547969525811,-6197.222315933981,-6182.313702382291,-6230.727580872486,-125801.22808232643,-147007.89266918812,-125152.4910512556,-146305.8467275914
-6146.21563508697,-6189.019225718883,-6176.368138357179,-6226.301935470336,-125798.70233520298,-147006.39510230962,-125152.87103091134,-146307.45605319215
-6144.628661230643,-6188.661597807598,-6176.837524990741,-6227.307763970824,-125800.82575092623,-147008.94320117752,-125156.24614432409,-146311.30055323846
-6153.5023037794,-6194.60716183271,-6180.771432014875,-6229.8335110942735,-125802.05509687128,-147009.23377385543,-125154.81563267895,-146308.57364041492
-6157.88324569264,-6197.3117229118025,-6182.4031093601125,-6230.571118661299,-125802.03274512682,-147008.69733198851,-125153.1392518448,-146306.2937624805
-6145.679193220043,-6187.7451762849305,-6174.781164500852,-6224.200871491536,-125797.47298925793,-147004.8975354311,-125151.038187866,-146305.3773409578
-6140.7841611843305,-6184.705339039009,-6173.082431922249,-6223.530319157877,-125798.32235554724,-147006.37275056515,-125153.69804545619,-146308.90891658174
-6152.340013067725,-6193.824850776774,-6180.503211081411,-6229.788807605363,-125803.53031200533,-147010.79839596731,-125156.67082746874,-146310.80881486044
-6158.084411392738,-6197.401129889623,-6182.336054126747,-6230.61582215021,-125803.12798060513,-147009.68080874454,-125154.05567336747,-146307.1878322587
-6147.042649631817,-6188.549839085322,-6175.049385434317,-6224.223223235992,-125798.16589333606,-147005.38927380912,-125151.10524309937,-146305.22087874662
-6137.4984547494005,-6181.419632604079,-6169.729670253953,-6220.110502256215,-125795.95307063498,-147003.98111390843,-125151.30640879947,-146306.60668690284
-6145.098047864205,-6187.119327440182,-6174.26707437838,-6223.887947069162,-125798.94820439199,-147006.41745405406,-125152.6922169557,-146307.1431287698
-6155.98334741394,-6195.322417655279,-6180.391452359135,-6228.782979104874,-125802.41272478257,-147008.96555292196,-125153.42982452273,-146306.71844562513
-6149.4119345440795,-6190.449737364022,-6176.435193590545,-6225.385513947668,-125799.97638463693,-147006.9985994099,-125152.26753381104,-146306.24905899155
-6139.264242561369,-6183.185420416048,-6171.361347599191,-6221.764531345908,-125798.32235554724,-147006.39510230962,-125153.51923150054,-146308.8418613484
-6143.64518447461,-6186.381719873157,-6173.8870947226405,-6223.75383660243,-125800.06579161476,-147008.00442791037,-125154.45800476767,-146309.19948925966
-6154.239911346425,-6193.869554265685,-6179.050347691817,-6227.508929670922,-125802.23391082692,-147009.21142211097,-125153.69804545619,-146307.07607353642
-6151.110667122683,-6191.455565864511,-6177.016338946383,-6225.743141858953,-125800.98221313742,-147008.13853837713,-125152.9380861447,-146306.65139039175
-6139.532463494834,-6183.118365182682,-6171.093126665727,-6221.205737734525,-125798.72468694743,-147006.77508196534,-125153.60863847837,-146308.70775088164
-6141.4994170069,-6184.861801250196,-6172.635397033143,-6222.658601124121,-125800.33401254822,-147008.2502970994,-125155.17326059024,-146310.02650380452
-6153.234082845936,-6193.355464143213,-6178.804478502808,-6227.37481920419,-125803.39620153859,-147010.3513610782,-125155.2403158236,-146308.75245437055
-6152.854103190196,-6192.7296152984645,-6178.066870935782,-6226.5478046593435,-125802.52448350484,-147009.43493955553,-125154.10037685638,-146307.4784049366
-6139.5548152392885,-6182.626626804666,-6170.3108156097915,-6220.289316211858,-125798.23294856942,-147006.21628835396,-125152.91573440025,-146307.6795706367
-6139.3760012836465,-6183.028958204861,-6171.160181899093,-6221.339848201257,-125800.02108812584,-147008.2502970994,-125155.37442629033,-146310.36177997134
-6150.887149678129,-6191.433214120057,-6177.373966857668,-6226.167825003604,-125803.41855328305,-147010.61958201166,-125155.82146117944,-146309.37830321532
-6151.803571200797,-6191.343807142235,-6176.546952312822,-6224.80436859183,-125801.45159977098,-147008.36205582166,-125152.82632742243,-146306.00318980255
-6138.593690227711,-6181.12905992616,-6168.522676053367,-6218.232955721969,-125796.78008517982,-147004.67401798654,-125150.97113263264,-146305.4443961912
-6136.090294848716,-6179.944417470028,-6168.321510353268,-6218.724694099987,-125798.50116950288,-147006.7974337098,-125153.92156290074,-146309.0877305374
-6147.936719410029,-6189.063929207794,-6175.407013345602,-6224.334981958268,-125803.01622188285,-147010.41841631156,-125155.77675769053,-146309.80298635995
-6152.78704795683,-6192.126118198171,-6177.172801157571,-6225.318458714301,-125803.06092537177,-147009.90432618908,-125154.12272860084,-146307.3442944699
-6142.237024573926,-6184.191248916537,-6171.093126665727,-6220.42342667859,-125799.86462591466,-147007.49033778792,-125153.3404175449,-146307.65721889224
-6135.26328030387,-6179.296216880824,-6167.807420230797,-6217.987086532961,-125798.99290788091,-147007.31152383226,-125154.48035651213,-146309.75828287104
-6142.862873418674,-6184.548876827822,-6171.450754577012,-6220.535185400866,-125800.46812301494,-147008.16089012157,-125153.94391464519,-146308.17130901472
-6151.803571200797,-6191.120289697682,-6176.323434868269,-6224.267926724902,-125802.90446316058,-147009.74786397791,-125154.03332162302,-146307.2325357476
-6145.8356554312295,-6187.275789651369,-6173.842391233729,-6222.703304613031,-125802.65859397157,-147010.12784363364,-125155.62029547934,-146309.62417240432
-6138.21371057197,-6182.380757615657,-6170.847257476718,-6220.959868545517,-125802.85975967167,-147011.24543085642,-125158.3919117918,-146313.535727684
-6144.315736808269,-6186.784051273353,-6174.021205189372,-6223.418560435601,-125804.692602717,-147012.51948029036,-125158.61542923635,-146313.22280326163
-6151.848274689708,-6191.410862375601,-6176.636359290643,-6224.670258125098,-125804.4914370169,-147011.35718957867,-125155.62029547934,-146308.9312683262
-6145.790951942319,-6186.649940806621,-6172.79185924433,-6221.384551690167,-125802.05509687128,-147009.25612559987,-125154.32389430093,-146308.05955029244
-6136.939661138018,-6180.771432014875,-6169.081469664749,-6219.194080733548,-125801.85393117118,-147010.06078840027,-125157.11786235785,-146312.0828642944
-6141.298251306803,-6184.213600660993,-6171.808382488297,-6221.585717390266,-125804.08910561672,-147012.11714889016,-125158.74953970309,-146313.20045151716
-6151.244777589414,-6191.075586208772,-6176.390490101635,-6224.603202891732,-125805.5419690063,-147012.56418377926,-125157.07315886894,-146310.31707648243
-6147.333222309736,-6187.767528029386,-6173.350652855713,-6221.764531345908,-125803.03857362732,-147010.1501953781,-125154.88268791232,-146308.3948264593
-6135.509149492878,-6179.229161647459,-6167.136867897138,-6217.115368499204,-125800.44577127049,-147008.74203547742,-125155.35207454588,-146310.294724738
-6137.587861727222,-6181.084356437249,-6169.036766175838,-6218.9705632889945,-125802.61389048267,-147010.93250643404,-125157.65430422478,-146312.41814046123
-6149.970728155462,-6190.203868175015,-6175.921103468073,-6224.357333702724,-125806.43603878452,-147013.72647449095,-125158.52602225853,-146311.8816985943
-6149.143713610615,-6188.929818741062,-6174.468240078479,-6222.680952868575,-125804.60319573918,-147011.71481748996,-125156.26849606854,-146309.4900619376
-6136.894957649107,-6179.8773622366625,-6167.673309764065,-6217.338885943757,-125801.33984104871,-147009.52434653335,-125155.95557164618,-146310.540593927
-6134.369210525658,-6178.089222680238,-6166.354556841202,-6216.288353954358,-125801.25043407088,-147009.79256746682,-125156.55906874646,-146311.52407068302
-6144.516902508367,-6185.152373928115,-6171.31664411028,-6219.775226089386,-125803.26209107187,-147010.79839596731,-125155.70970245716,-146309.40065495975
-6148.607271743688,-6188.125155940671,-6173.440059833534,-6221.406903434623,-125804.20086433899,-147011.26778260086,-125155.35207454588,-146308.528936926
-6138.21371057197,-6180.726728525964,-6168.075641164261,-6217.540051643855,-125802.12215210464,-147010.23960235593,-125155.91086815725,-146310.42883520472
-6135.710315192976,-6179.720900025475,-6168.232103375448,-6218.344714444246,-125804.26791957235,-147012.87710820165,-125159.6883129702,-146314.8321288624
-6146.796780442808,-6188.058100707305,-6174.691757523032,-6223.507967413422,-125808.2465300854,-147015.89459370312,-125161.18587984871,-146315.05564630695
-6152.719992723464,-6192.036711220349,-6177.284559879847,-6225.251403480936,-125808.8947306746,-147015.91694544756,-125159.95653390368,-146313.043989306
-6142.326431551747,-6184.101841938716,-6171.137830154637,-6220.199909234037,-125805.47491377294,-147013.25708785738,-125158.8389466809,-146312.97693407262
-6134.726838436943,-6178.715071524986,-6167.472144063967,-6217.405941177123,-125804.44673352799,-147012.98886692393,-125159.95653390368,-146315.01094281804
-6142.16996934056,-6184.057138449805,-6171.204885388003,-6220.177557489581,-125806.27957657333,-147014.21821286896,-125159.91183041476,-146314.04981780646
-6150.238949088925,-6189.667426308087,-6174.959978456495,-6222.703304613031,-125807.48657077392,-147014.59819252472,-125158.57072574744,-146311.76993987203
-6142.482893762934,-6183.654807049609,-6170.243760376426,-6218.858804566718,-125804.84906492819,-147012.60888726817,-125157.56489724695,-146311.54642242746
-6133.0951610917045,-6176.926931968562,-6165.594597529722,-6215.483691153967,-125803.4409050275,-147012.0500936568,-125158.81659493645,-146314.00511431755
-6139.5548152392885,-6181.911370982096,-6169.46144932049,-6218.747045844441,-125806.23487308442,-147014.32997159124,-125160.35886530386,-146314.7874253735
-6149.210768843981,-6188.661597807598,-6174.021205189372,-6221.853938323729,-125807.93360566303,-147015.08993090273,-125159.06246412545,-146312.32873348342
-6142.706411207487,-6183.140716927138,-6169.3720423426685,-6217.5624033883105,-125804.37967829463,-147011.98303842344,-125156.4920135131,-146310.25002124906
-6131.999925613395,-6175.563475556788,-6164.097030651215,-6213.740255086453,-125802.74800094939,-147011.26778260086,-125157.83311818042,-146312.90987883924
-6136.202053570993,-6179.005644202905,-6167.092164408227,-6216.42246442109,-125805.38550679512,-147013.61471576866,-125159.86712692585,-146314.63096316232
-6145.8356554312295,-6185.532353583855,-6171.271940621369,-6219.127025500182,-125806.54779750679,-147013.79352972432,-125157.96722864715,-146311.32290498292
-6141.700582706998,-6181.620798304177,-6167.65095801961,-6215.5060428984225,-125803.10562886068,-147010.53017503384,-125154.74857744559,-146308.2383642481
-6132.089332591216,-6175.183495901048,-6163.64999576211,-6212.980295774973,-125802.70329746048,-147011.17837562304,-125157.47549026913,-146312.26167825004
-6136.000887870895,-6179.184458158548,-6167.628606275154,-6217.18242373257,-125807.3971637961,-147015.87224195866,-125162.32581881594,-146317.2908207525
-6148.0037746433945,-6188.013397218394,-6174.22237088947,-6222.211566235014,-125810.81698069775,-147018.30858210428,-125162.81755719395,-146316.37439922983
-6146.21563508697,-6185.733519283953,-6171.4284028325565,-6219.015266777906,-125807.41951554055,-147014.77700648035,-125158.77189144754,-146312.17227127223
-6132.8045884137855,-6175.4740685789675,-6163.404126573101,-6212.533260885866,-125802.9938701384,-147011.29013434533,-125157.22962108013,-146311.92640208322
